,SBIN.NS,BANKBARODA.NS,PNB.NS,CANBK.NS,UNIONBANK.NS,INDIANB.NS,BANKINDIA.NS,MAHABANK.NS,IOB.NS,CENTRALBK.NS
2020-03-11,245.10000610351562,66.5999984741211,38.45000076293945,116.6500015258789,32.900001525878906,62.79999923706055,38.900001525878906,10.199999809265137,8.399999618530273,13.75
2020-03-12,212.60000610351562,56.650001525878906,33.75,98.5,29.049999237060547,54.29999923706055,33.75,9.199999809265137,7.699999809265137,12.649999618530273
2020-03-13,242.0,65.3499984741211,37.400001525878906,107.4000015258789,31.0,56.150001525878906,36.79999923706055,9.600000381469727,7.550000190734863,11.949999809265137
2020-03-16,223.35000610351562,63.70000076293945,35.79999923706055,99.6500015258789,29.649999618530273,52.900001525878906,35.5,9.699999809265137,7.449999809265137,12.949999809265137
2020-03-17,215.14999389648438,66.1500015258789,35.29999923706055,99.19999694824219,29.700000762939453,51.599998474121094,35.849998474121094,9.5,7.400000095367432,13.100000381469727
2020-03-18,215.1999969482422,65.1500015258789,36.75,95.8499984741211,29.549999237060547,48.95000076293945,35.95000076293945,9.350000381469727,7.25,12.800000190734863
2020-03-19,203.64999389648438,61.45000076293945,37.20000076293945,99.05000305175781,28.850000381469727,49.45000076293945,35.45000076293945,9.050000190734863,7.0,12.100000381469727
2020-03-20,209.85000610351562,63.25,38.04999923706055,96.25,29.149999618530273,52.400001525878906,35.45000076293945,9.050000190734863,7.099999904632568,12.449999809265137
2020-03-23,181.60000610351562,53.849998474121094,35.400001525878906,76.0999984741211,25.799999237060547,45.400001525878906,31.950000762939453,8.699999809265137,6.699999809265137,11.5
2020-03-24,183.1999969482422,55.400001525878906,36.29999923706055,80.4000015258789,27.399999618530273,43.20000076293945,31.75,8.5,6.900000095367432,11.449999809265137
2020-03-25,189.89999389648438,58.20000076293945,34.29999923706055,83.6500015258789,26.850000381469727,43.599998474121094,31.75,8.399999618530273,7.0,11.600000381469727
2020-03-26,192.75,55.95000076293945,33.400001525878906,87.4000015258789,28.200000762939453,45.349998474121094,33.150001525878906,8.5,7.300000190734863,12.100000381469727
2020-03-27,195.9499969482422,54.349998474121094,33.45000076293945,90.05000305175781,29.049999237060547,45.25,33.25,8.649999618530273,7.300000190734863,12.350000381469727
2020-03-30,186.89999389648438,52.45000076293945,32.900001525878906,86.8499984741211,28.350000381469727,42.54999923706055,32.349998474121094,8.850000381469727,7.050000190734863,12.100000381469727
2020-03-31,196.85000610351562,53.54999923706055,32.349998474121094,90.5,28.700000762939453,43.099998474121094,32.25,8.899999618530273,7.050000190734863,12.25
2020-04-01,186.5500030517578,51.25,30.450000762939453,90.19999694824219,28.75,43.95000076293945,32.400001525878906,8.850000381469727,7.050000190734863,12.25
2020-04-03,175.5,48.70000076293945,29.649999618530273,84.1500015258789,28.600000381469727,44.79999923706055,32.54999923706055,8.850000381469727,7.0,12.100000381469727
2020-04-07,186.39999389648438,48.150001525878906,30.049999237060547,86.80000305175781,29.0,45.70000076293945,32.95000076293945,8.949999809265137,7.0,12.199999809265137
2020-04-08,183.0,48.349998474121094,30.5,87.4000015258789,29.0,45.75,33.349998474121094,9.0,7.050000190734863,12.449999809265137
2020-04-09,187.75,50.900001525878906,31.399999618530273,91.80000305175781,28.799999237060547,47.5,34.349998474121094,9.199999809265137,7.099999904632568,12.850000381469727
2020-04-13,183.5,49.849998474121094,31.350000381469727,88.30000305175781,28.350000381469727,45.900001525878906,34.0,9.050000190734863,7.050000190734863,12.649999618530273
2020-04-15,182.35000610351562,48.95000076293945,31.100000381469727,86.44999694824219,28.950000762939453,45.849998474121094,34.29999923706055,9.050000190734863,7.099999904632568,12.649999618530273
2020-04-16,188.5,49.599998474121094,31.049999237060547,85.8499984741211,29.299999237060547,45.900001525878906,34.400001525878906,9.149999618530273,7.050000190734863,12.850000381469727
2020-04-17,193.25,50.20000076293945,31.799999237060547,86.8499984741211,29.100000381469727,46.349998474121094,34.099998474121094,9.449999809265137,7.25,13.25
2020-04-20,192.5,51.20000076293945,32.849998474121094,92.0,29.5,53.849998474121094,35.95000076293945,10.399999618530273,7.949999809265137,15.899999618530273
2020-04-21,184.75,48.54999923706055,31.100000381469727,84.19999694824219,28.149999618530273,50.70000076293945,34.900001525878906,9.850000381469727,7.75,16.799999237060547
2020-04-22,188.6999969482422,48.29999923706055,31.100000381469727,82.9000015258789,28.450000762939453,48.95000076293945,34.29999923706055,9.850000381469727,7.699999809265137,16.350000381469727
2020-04-23,186.6999969482422,48.45000076293945,31.200000762939453,83.6500015258789,28.399999618530273,50.099998474121094,34.45000076293945,9.899999618530273,7.800000190734863,15.949999809265137
2020-04-24,179.75,46.349998474121094,30.200000762939453,81.3499984741211,27.649999618530273,48.45000076293945,33.599998474121094,9.649999618530273,7.599999904632568,15.25
2020-04-27,180.89999389648438,46.75,30.75,81.44999694824219,27.450000762939453,48.75,33.75,9.550000190734863,7.550000190734863,15.100000381469727
2020-04-28,184.3000030517578,47.29999923706055,31.25,83.94999694824219,26.799999237060547,51.400001525878906,34.29999923706055,9.600000381469727,7.5,15.100000381469727
2020-04-29,190.10000610351562,48.099998474121094,32.29999923706055,87.4000015258789,27.049999237060547,51.599998474121094,34.54999923706055,9.5,7.699999809265137,15.600000381469727
2020-04-30,190.5,49.20000076293945,32.29999923706055,87.9000015258789,27.25,51.900001525878906,35.20000076293945,9.550000190734863,7.699999809265137,15.649999618530273
2020-05-04,178.85000610351562,45.849998474121094,30.149999618530273,81.4000015258789,26.100000381469727,47.04999923706055,33.70000076293945,9.149999618530273,7.449999809265137,15.050000190734863
2020-05-05,170.39999389648438,44.0,29.200000762939453,79.80000305175781,25.5,46.54999923706055,32.599998474121094,9.0,7.449999809265137,14.699999809265137
2020-05-06,171.10000610351562,42.29999923706055,29.350000381469727,81.1500015258789,24.5,46.650001525878906,32.599998474121094,9.0,7.400000095367432,14.5
2020-05-07,170.75,42.5,29.700000762939453,81.3499984741211,24.100000381469727,46.95000076293945,32.5,9.0,7.400000095367432,14.600000381469727
2020-05-08,166.64999389648438,41.099998474121094,29.200000762939453,79.8499984741211,23.799999237060547,46.5,32.150001525878906,8.850000381469727,7.25,14.800000190734863
2020-05-11,165.4499969482422,41.0,28.799999237060547,78.8499984741211,23.850000381469727,46.349998474121094,32.650001525878906,8.850000381469727,7.150000095367432,14.699999809265137
2020-05-12,166.89999389648438,41.04999923706055,28.700000762939453,79.80000305175781,23.950000762939453,46.79999923706055,32.849998474121094,8.800000190734863,7.150000095367432,14.550000190734863
2020-05-13,174.10000610351562,44.150001525878906,30.600000381469727,89.05000305175781,25.100000381469727,48.75,34.150001525878906,9.050000190734863,7.400000095367432,15.100000381469727
2020-05-14,167.9499969482422,43.150001525878906,29.299999237060547,86.30000305175781,24.850000381469727,47.54999923706055,33.849998474121094,9.0,7.349999904632568,14.800000190734863
2020-05-15,166.39999389648438,41.599998474121094,28.799999237060547,83.94999694824219,24.700000762939453,47.349998474121094,33.45000076293945,8.899999618530273,7.400000095367432,14.899999618530273
2020-05-18,155.3000030517578,38.599998474121094,27.350000381469727,77.5999984741211,23.600000381469727,45.150001525878906,32.0,8.75,7.150000095367432,14.149999618530273
2020-05-19,152.8000030517578,36.5,26.600000381469727,76.4000015258789,22.899999618530273,44.70000076293945,31.350000381469727,8.600000381469727,7.150000095367432,13.75
2020-05-20,153.39999389648438,36.650001525878906,26.600000381469727,77.3499984741211,23.0,45.0,31.399999618530273,8.600000381469727,7.150000095367432,13.75
2020-05-21,151.9499969482422,37.54999923706055,27.0,77.69999694824219,23.200000762939453,45.04999923706055,31.700000762939453,8.600000381469727,7.349999904632568,13.699999809265137
2020-05-22,150.85000610351562,37.45000076293945,26.649999618530273,77.25,22.850000381469727,44.25,31.5,8.550000190734863,7.25,13.449999809265137
2020-05-26,151.39999389648438,37.099998474121094,26.700000762939453,78.80000305175781,22.899999618530273,44.150001525878906,31.399999618530273,8.550000190734863,7.150000095367432,13.149999618530273
2020-05-27,158.60000610351562,38.5,27.5,83.6500015258789,23.25,43.900001525878906,32.0,8.5,7.349999904632568,13.350000381469727
2020-05-28,158.1999969482422,38.599998474121094,26.75,83.30000305175781,23.399999618530273,43.650001525878906,32.04999923706055,8.550000190734863,7.25,13.399999618530273
2020-05-29,161.3000030517578,38.95000076293945,26.75,83.80000305175781,23.649999618530273,43.75,31.450000762939453,8.550000190734863,7.300000190734863,13.399999618530273
2020-06-01,170.0500030517578,42.45000076293945,29.200000762939453,91.94999694824219,25.5,46.5,34.54999923706055,9.100000381469727,7.650000095367432,14.300000190734863
2020-06-02,170.25,42.099998474121094,29.25,92.1500015258789,25.649999618530273,46.650001525878906,35.20000076293945,9.600000381469727,7.949999809265137,14.850000381469727
2020-06-03,174.89999389648438,43.150001525878906,30.25,97.1500015258789,27.899999618530273,49.400001525878906,39.5,10.300000190734863,9.399999618530273,15.899999618530273
2020-06-04,174.0500030517578,42.79999923706055,31.0,97.3499984741211,29.149999618530273,50.349998474121094,40.650001525878906,10.25,10.350000381469727,15.949999809265137
2020-06-05,187.8000030517578,46.5,33.75,104.30000305175781,30.350000381469727,53.900001525878906,42.099998474121094,10.600000381469727,10.449999809265137,16.450000762939453
2020-06-08,186.8000030517578,45.75,32.599998474121094,100.5999984741211,29.549999237060547,53.54999923706055,42.349998474121094,10.550000190734863,10.350000381469727,16.75
2020-06-09,184.4499969482422,45.79999923706055,31.799999237060547,100.55000305175781,28.399999618530273,52.5,41.04999923706055,10.149999618530273,9.949999809265137,15.949999809265137
2020-06-10,187.6999969482422,47.0,33.849998474121094,104.8499984741211,29.299999237060547,55.400001525878906,42.20000076293945,10.550000190734863,10.550000190734863,16.700000762939453
2020-06-11,177.14999389648438,45.150001525878906,32.79999923706055,101.0,28.75,54.849998474121094,40.95000076293945,10.350000381469727,10.0,16.25
2020-06-12,179.14999389648438,45.45000076293945,33.04999923706055,103.75,28.649999618530273,54.54999923706055,40.79999923706055,10.5,10.25,16.149999618530273
2020-06-15,173.6999969482422,45.95000076293945,33.650001525878906,102.69999694824219,29.25,56.25,48.150001525878906,11.25,10.449999809265137,16.25
2020-06-16,172.89999389648438,44.849998474121094,33.150001525878906,101.44999694824219,28.899999618530273,54.400001525878906,49.75,11.350000381469727,10.199999809265137,16.5
2020-06-17,172.9499969482422,44.900001525878906,33.150001525878906,100.75,29.0,54.400001525878906,49.349998474121094,10.800000190734863,10.100000381469727,16.200000762939453
2020-06-18,179.64999389648438,45.95000076293945,33.900001525878906,103.4000015258789,29.399999618530273,55.45000076293945,51.20000076293945,10.800000190734863,10.100000381469727,16.450000762939453
2020-06-19,184.5,47.04999923706055,34.5,107.3499984741211,30.700000762939453,56.20000076293945,51.45000076293945,10.649999618530273,9.949999809265137,16.549999237060547
2020-06-22,187.6999969482422,49.400001525878906,35.79999923706055,111.8499984741211,32.79999923706055,64.3499984741211,52.04999923706055,11.449999809265137,10.199999809265137,16.799999237060547
2020-06-23,192.4499969482422,50.5,37.45000076293945,113.75,35.95000076293945,68.94999694824219,53.0,11.399999618530273,10.850000381469727,17.399999618530273
2020-06-24,184.60000610351562,51.599998474121094,36.5,109.5,32.900001525878906,65.30000305175781,55.0,11.0,10.899999618530273,17.399999618530273
2020-06-25,185.25,52.0,37.099998474121094,104.80000305175781,33.29999923706055,63.75,50.25,11.0,11.949999809265137,17.25
2020-06-26,184.60000610351562,51.849998474121094,36.599998474121094,104.5,33.849998474121094,66.44999694824219,51.349998474121094,11.5,13.100000381469727,19.799999237060547
2020-06-29,179.25,49.25,35.349998474121094,102.0,32.75,64.4000015258789,49.650001525878906,11.199999809265137,12.800000190734863,20.25
2020-06-30,178.4499969482422,48.599998474121094,34.75,100.55000305175781,31.799999237060547,62.0,48.79999923706055,11.0,12.199999809265137,17.950000762939453
2020-07-01,184.8000030517578,51.400001525878906,36.400001525878906,105.5,32.5,65.75,50.150001525878906,11.100000381469727,11.600000381469727,17.850000381469727
2020-07-02,185.4499969482422,51.5,36.25,104.55000305175781,32.400001525878906,65.80000305175781,49.95000076293945,11.100000381469727,11.5,17.799999237060547
2020-07-03,184.6999969482422,50.75,35.95000076293945,103.0,32.04999923706055,64.55000305175781,50.54999923706055,10.899999618530273,11.149999618530273,17.600000381469727
2020-07-06,188.0500030517578,51.45000076293945,37.099998474121094,104.9000015258789,32.20000076293945,64.69999694824219,49.849998474121094,10.850000381469727,10.75,17.549999237060547
2020-07-07,188.60000610351562,50.79999923706055,36.79999923706055,104.5,32.150001525878906,65.0,49.54999923706055,10.899999618530273,10.600000381469727,17.399999618530273
2020-07-08,191.89999389648438,52.75,37.25,109.0,32.5,65.94999694824219,49.900001525878906,11.550000190734863,11.050000190734863,17.600000381469727
2020-07-09,199.10000610351562,52.79999923706055,37.099998474121094,108.6500015258789,32.70000076293945,65.0999984741211,50.099998474121094,11.699999809265137,11.050000190734863,17.75
2020-07-10,195.60000610351562,51.599998474121094,35.04999923706055,104.5999984741211,32.04999923706055,63.900001525878906,49.29999923706055,11.550000190734863,10.75,17.450000762939453
2020-07-13,192.6999969482422,50.54999923706055,34.54999923706055,103.4000015258789,31.549999237060547,62.75,48.25,11.25,10.600000381469727,17.25
2020-07-14,186.0500030517578,49.0,33.54999923706055,100.9000015258789,30.450000762939453,61.0,46.75,10.949999809265137,10.25,16.649999618530273
2020-07-15,183.8000030517578,47.54999923706055,33.0,101.4000015258789,30.149999618530273,60.650001525878906,46.400001525878906,10.649999618530273,10.050000190734863,16.350000381469727
2020-07-16,186.25,48.099998474121094,33.25,101.4000015258789,29.899999618530273,59.599998474121094,45.650001525878906,10.550000190734863,10.199999809265137,16.200000762939453
2020-07-17,188.1999969482422,49.400001525878906,33.599998474121094,102.25,31.299999237060547,61.54999923706055,46.54999923706055,10.649999618530273,10.649999618530273,16.649999618530273
2020-07-20,190.75,48.650001525878906,34.54999923706055,103.0,31.049999237060547,61.599998474121094,47.099998474121094,10.699999809265137,10.5,16.850000381469727
2020-07-21,194.39999389648438,49.400001525878906,34.75,104.0,31.149999618530273,61.75,50.25,11.949999809265137,11.0,18.350000381469727
2020-07-22,192.0,48.70000076293945,34.25,102.0999984741211,30.799999237060547,61.099998474121094,48.54999923706055,11.600000381469727,10.899999618530273,17.899999618530273
2020-07-23,198.25,49.25,34.29999923706055,102.25,30.850000381469727,61.20000076293945,48.400001525878906,11.850000381469727,10.800000190734863,17.649999618530273
2020-07-24,191.9499969482422,48.599998474121094,33.54999923706055,101.25,30.549999237060547,60.099998474121094,47.45000076293945,12.350000381469727,10.699999809265137,17.399999618530273
2020-07-27,187.14999389648438,46.650001525878906,32.29999923706055,99.69999694824219,29.549999237060547,57.45000076293945,45.900001525878906,11.699999809265137,10.350000381469727,16.850000381469727
2020-07-28,189.4499969482422,46.79999923706055,32.099998474121094,100.4000015258789,29.200000762939453,58.29999923706055,45.70000076293945,11.5,10.449999809265137,16.799999237060547
2020-07-29,191.1999969482422,47.349998474121094,32.75,100.25,29.700000762939453,59.349998474121094,46.75,12.399999618530273,10.649999618530273,17.5
2020-07-30,186.5500030517578,45.95000076293945,31.75,99.3499984741211,29.299999237060547,58.29999923706055,46.349998474121094,12.100000381469727,10.5,18.5
2020-07-31,191.4499969482422,46.79999923706055,31.950000762939453,101.8499984741211,29.0,58.45000076293945,47.04999923706055,12.149999618530273,10.350000381469727,17.950000762939453
2020-08-03,192.25,46.849998474121094,32.900001525878906,101.80000305175781,29.049999237060547,58.099998474121094,48.150001525878906,11.949999809265137,10.300000190734863,17.700000762939453
2020-08-04,191.60000610351562,46.5,32.5,104.44999694824219,29.100000381469727,58.25,48.900001525878906,11.949999809265137,10.300000190734863,17.549999237060547
2020-08-05,191.4499969482422,46.349998474121094,32.599998474121094,103.1500015258789,29.450000762939453,58.099998474121094,48.29999923706055,11.850000381469727,10.399999618530273,17.5
2020-08-06,190.9499969482422,46.25,32.349998474121094,102.44999694824219,29.399999618530273,58.45000076293945,48.599998474121094,11.850000381469727,10.350000381469727,17.299999237060547
2020-08-07,190.64999389648438,48.349998474121094,32.79999923706055,101.9000015258789,29.399999618530273,58.900001525878906,48.95000076293945,11.850000381469727,10.350000381469727,17.549999237060547
2020-08-10,193.8000030517578,48.54999923706055,32.849998474121094,101.8499984741211,29.5,59.79999923706055,48.79999923706055,11.850000381469727,10.350000381469727,17.850000381469727
2020-08-11,195.0500030517578,47.099998474121094,32.849998474121094,101.3499984741211,30.700000762939453,64.30000305175781,48.150001525878906,11.949999809265137,10.350000381469727,18.149999618530273
2020-08-12,203.3000030517578,48.599998474121094,33.79999923706055,102.25,30.850000381469727,64.25,49.04999923706055,12.149999618530273,10.649999618530273,18.200000762939453
2020-08-13,201.89999389648438,48.099998474121094,33.25,102.1500015258789,30.25,63.45000076293945,48.400001525878906,12.149999618530273,10.5,17.950000762939453
2020-08-14,196.5,46.099998474121094,32.25,101.30000305175781,29.5,62.099998474121094,47.400001525878906,12.050000190734863,10.350000381469727,17.649999618530273
2020-08-17,193.10000610351562,46.150001525878906,32.45000076293945,100.05000305175781,29.350000381469727,63.349998474121094,46.79999923706055,12.050000190734863,10.5,17.600000381469727
2020-08-18,195.10000610351562,46.5,32.849998474121094,102.05000305175781,29.399999618530273,63.150001525878906,46.5,12.050000190734863,10.600000381469727,17.700000762939453
2020-08-19,197.0500030517578,47.599998474121094,34.20000076293945,105.6500015258789,29.899999618530273,64.1500015258789,48.650001525878906,12.399999618530273,11.100000381469727,17.899999618530273
2020-08-20,194.75,47.45000076293945,35.099998474121094,104.0,29.899999618530273,63.79999923706055,48.0,12.350000381469727,11.399999618530273,17.700000762939453
2020-08-21,198.39999389648438,48.349998474121094,35.650001525878906,104.30000305175781,30.450000762939453,64.3499984741211,48.20000076293945,14.199999809265137,11.699999809265137,17.850000381469727
2020-08-24,201.4499969482422,48.349998474121094,35.29999923706055,103.5,30.899999618530273,65.8499984741211,47.900001525878906,14.100000381469727,11.149999618530273,17.799999237060547
2020-08-25,207.9499969482422,48.70000076293945,35.20000076293945,106.69999694824219,30.549999237060547,65.3499984741211,47.75,14.75,10.850000381469727,17.75
2020-08-26,209.85000610351562,48.45000076293945,35.400001525878906,106.30000305175781,30.5,65.25,48.400001525878906,14.350000381469727,10.899999618530273,17.649999618530273
2020-08-27,215.64999389648438,48.70000076293945,35.29999923706055,105.55000305175781,30.549999237060547,65.80000305175781,49.900001525878906,13.850000381469727,10.899999618530273,17.75
2020-08-28,224.85000610351562,51.599998474121094,37.04999923706055,114.80000305175781,31.399999618530273,68.80000305175781,52.54999923706055,14.149999618530273,11.050000190734863,17.850000381469727
2020-08-31,212.0,48.95000076293945,35.04999923706055,107.5,30.200000762939453,64.8499984741211,54.349998474121094,13.5,10.600000381469727,17.700000762939453
2020-09-01,218.10000610351562,47.54999923706055,34.70000076293945,106.75,29.899999618530273,64.75,52.099998474121094,13.350000381469727,10.449999809265137,17.350000381469727
2020-09-02,216.25,47.25,34.79999923706055,107.75,29.600000381469727,64.55000305175781,51.400001525878906,13.399999618530273,10.399999618530273,17.350000381469727
2020-09-03,213.14999389648438,47.29999923706055,34.5,106.30000305175781,29.75,64.5999984741211,50.54999923706055,13.25,10.350000381469727,17.350000381469727
2020-09-04,206.60000610351562,45.900001525878906,33.650001525878906,103.25,29.350000381469727,63.400001525878906,48.54999923706055,12.850000381469727,10.25,17.200000762939453
2020-09-07,207.89999389648438,46.20000076293945,33.79999923706055,101.9000015258789,28.950000762939453,61.95000076293945,47.849998474121094,12.699999809265137,10.050000190734863,17.0
2020-09-08,204.0500030517578,45.25,33.650001525878906,99.8499984741211,28.75,61.29999923706055,46.5,12.399999618530273,10.199999809265137,16.850000381469727
2020-09-09,194.85000610351562,44.349998474121094,32.900001525878906,97.6500015258789,28.25,59.75,45.29999923706055,12.350000381469727,10.199999809265137,16.350000381469727
2020-09-10,198.14999389648438,45.599998474121094,33.54999923706055,100.3499984741211,28.799999237060547,61.400001525878906,48.900001525878906,12.550000190734863,10.25,16.549999237060547
2020-09-11,202.6999969482422,45.95000076293945,33.70000076293945,100.8499984741211,28.649999618530273,61.70000076293945,47.650001525878906,12.550000190734863,10.199999809265137,16.5
2020-09-14,198.5,46.150001525878906,33.599998474121094,100.4000015258789,28.600000381469727,63.349998474121094,47.25,12.75,10.25,16.399999618530273
2020-09-15,200.14999389648438,46.54999923706055,33.29999923706055,100.55000305175781,28.149999618530273,62.849998474121094,46.54999923706055,12.800000190734863,10.199999809265137,16.5
2020-09-16,198.1999969482422,46.45000076293945,33.599998474121094,100.25,27.899999618530273,62.04999923706055,46.099998474121094,12.75,10.199999809265137,16.399999618530273
2020-09-17,195.4499969482422,45.599998474121094,33.25,99.5999984741211,27.5,62.29999923706055,45.349998474121094,12.5,10.100000381469727,16.200000762939453
2020-09-18,192.60000610351562,45.04999923706055,32.599998474121094,98.69999694824219,26.850000381469727,60.5,44.29999923706055,12.25,10.050000190734863,15.800000190734863
2020-09-21,185.8000030517578,42.849998474121094,30.649999618530273,95.6500015258789,26.049999237060547,58.099998474121094,42.099998474121094,11.600000381469727,9.600000381469727,15.0
2020-09-22,186.1999969482422,42.29999923706055,30.049999237060547,89.5,25.5,56.5,41.0,11.350000381469727,9.25,17.25
2020-09-23,183.8000030517578,41.54999923706055,29.350000381469727,88.1500015258789,25.149999618530273,57.150001525878906,40.45000076293945,11.149999618530273,9.25,16.700000762939453
2020-09-24,176.35000610351562,39.849998474121094,28.049999237060547,83.30000305175781,24.850000381469727,54.75,39.25,10.800000190734863,8.850000381469727,16.600000381469727
2020-09-25,182.1999969482422,41.54999923706055,29.049999237060547,87.0999984741211,24.25,55.099998474121094,40.150001525878906,11.300000190734863,9.399999618530273,16.200000762939453
2020-09-28,187.25,43.349998474121094,30.149999618530273,91.0,24.799999237060547,57.599998474121094,42.099998474121094,11.550000190734863,9.550000190734863,16.049999237060547
2020-09-29,185.0500030517578,41.349998474121094,29.100000381469727,89.4000015258789,24.700000762939453,56.79999923706055,41.349998474121094,11.25,9.350000381469727,15.800000190734863
2020-09-30,185.39999389648438,41.04999923706055,28.549999237060547,88.8499984741211,24.350000381469727,56.29999923706055,40.650001525878906,11.149999618530273,9.199999809265137,14.300000190734863
2020-10-01,190.3000030517578,41.95000076293945,28.0,89.69999694824219,24.25,57.20000076293945,40.849998474121094,11.199999809265137,9.300000190734863,14.0
2020-10-05,188.75,41.54999923706055,28.299999237060547,90.25,24.549999237060547,58.5,40.75,11.399999618530273,9.25,13.800000190734863
2020-10-06,191.60000610351562,42.04999923706055,28.350000381469727,91.3499984741211,24.450000762939453,58.25,40.45000076293945,11.350000381469727,9.25,13.449999809265137
2020-10-07,190.6999969482422,41.5,27.75,89.44999694824219,24.350000381469727,58.0,40.099998474121094,11.199999809265137,9.199999809265137,12.800000190734863
2020-10-08,191.5,42.599998474121094,27.799999237060547,89.6500015258789,24.450000762939453,58.599998474121094,40.5,11.25,9.199999809265137,12.600000381469727
2020-10-09,198.3000030517578,44.29999923706055,28.899999618530273,92.3499984741211,24.899999618530273,60.20000076293945,41.54999923706055,11.300000190734863,9.25,12.449999809265137
2020-10-12,198.6999969482422,41.79999923706055,28.450000762939453,90.05000305175781,24.899999618530273,59.25,41.04999923706055,11.100000381469727,9.25,11.949999809265137
2020-10-13,195.6999969482422,41.29999923706055,27.850000381469727,89.4000015258789,24.25,57.95000076293945,40.400001525878906,10.949999809265137,9.25,11.449999809265137
2020-10-14,200.0500030517578,42.04999923706055,28.149999618530273,88.55000305175781,24.100000381469727,57.95000076293945,40.29999923706055,11.149999618530273,9.25,11.149999618530273
2020-10-15,192.85000610351562,40.349998474121094,27.700000762939453,87.69999694824219,23.399999618530273,56.599998474121094,39.54999923706055,10.850000381469727,9.050000190734863,10.75
2020-10-16,195.9499969482422,40.29999923706055,27.450000762939453,87.8499984741211,23.25,57.5,39.400001525878906,11.149999618530273,9.0,10.199999809265137
2020-10-19,204.0,43.599998474121094,27.950000762939453,89.4000015258789,23.799999237060547,59.599998474121094,40.599998474121094,11.899999618530273,9.300000190734863,11.199999809265137
2020-10-20,203.0500030517578,41.849998474121094,27.350000381469727,88.75,23.549999237060547,59.5,40.04999923706055,11.550000190734863,9.25,10.850000381469727
2020-10-21,203.75,42.54999923706055,27.200000762939453,88.80000305175781,24.399999618530273,60.349998474121094,40.20000076293945,11.649999618530273,9.25,10.75
2020-10-22,203.3000030517578,42.849998474121094,27.200000762939453,88.30000305175781,24.149999618530273,62.04999923706055,40.0,11.649999618530273,9.300000190734863,10.699999809265137
2020-10-23,202.8000030517578,43.150001525878906,27.399999618530273,89.55000305175781,24.350000381469727,61.25,40.20000076293945,11.699999809265137,9.300000190734863,11.199999809265137
2020-10-26,196.6999969482422,42.70000076293945,28.0,89.69999694824219,24.299999237060547,60.29999923706055,39.95000076293945,11.449999809265137,9.25,11.100000381469727
2020-10-27,194.64999389648438,42.900001525878906,27.350000381469727,88.1500015258789,24.0,59.79999923706055,39.79999923706055,11.350000381469727,9.300000190734863,11.100000381469727
2020-10-28,190.4499969482422,42.0,27.100000381469727,87.0,23.850000381469727,59.25,39.54999923706055,11.100000381469727,9.300000190734863,10.949999809265137
2020-10-29,188.6999969482422,42.95000076293945,26.600000381469727,85.69999694824219,23.600000381469727,58.150001525878906,38.95000076293945,11.050000190734863,9.25,11.0
2020-10-30,189.25,41.70000076293945,26.75,86.19999694824219,24.049999237060547,57.900001525878906,38.599998474121094,11.050000190734863,9.149999618530273,11.0
2020-11-02,196.0500030517578,44.849998474121094,27.950000762939453,87.3499984741211,23.950000762939453,58.45000076293945,39.04999923706055,11.199999809265137,9.149999618530273,11.0
2020-11-03,204.75,45.04999923706055,27.799999237060547,88.5999984741211,23.850000381469727,59.04999923706055,39.400001525878906,11.199999809265137,9.300000190734863,11.100000381469727
2020-11-04,207.0,45.04999923706055,27.450000762939453,89.4000015258789,23.799999237060547,58.70000076293945,39.349998474121094,11.149999618530273,9.350000381469727,11.0
2020-11-05,218.64999389648438,45.75,27.700000762939453,91.5,24.100000381469727,59.900001525878906,39.849998474121094,11.149999618530273,9.699999809265137,11.149999618530273
2020-11-06,219.1999969482422,45.79999923706055,27.75,92.05000305175781,24.5,60.150001525878906,41.099998474121094,11.149999618530273,9.649999618530273,11.550000190734863
2020-11-09,219.5,46.75,28.600000381469727,92.69999694824219,24.850000381469727,61.04999923706055,41.0,11.149999618530273,9.449999809265137,11.550000190734863
2020-11-10,231.6999969482422,48.20000076293945,29.600000381469727,96.30000305175781,25.149999618530273,63.75,41.25,11.199999809265137,9.449999809265137,11.850000381469727
2020-11-11,234.1999969482422,47.20000076293945,29.25,94.3499984741211,24.950000762939453,62.54999923706055,41.0,11.300000190734863,9.399999618530273,11.850000381469727
2020-11-12,226.8000030517578,45.650001525878906,29.100000381469727,91.9000015258789,24.75,61.95000076293945,40.54999923706055,11.199999809265137,9.350000381469727,11.649999618530273
2020-11-13,229.4499969482422,46.54999923706055,29.5,91.5,24.700000762939453,62.599998474121094,40.45000076293945,11.199999809265137,9.399999618530273,11.399999618530273
2020-11-14,229.64999389648438,46.650001525878906,29.600000381469727,92.05000305175781,24.899999618530273,62.5,40.900001525878906,11.300000190734863,9.449999809265137,11.600000381469727
2020-11-17,240.1999969482422,47.54999923706055,29.850000381469727,92.44999694824219,24.899999618530273,64.4000015258789,40.900001525878906,11.25,9.399999618530273,11.699999809265137
2020-11-18,252.0,49.599998474121094,30.850000381469727,94.3499984741211,25.649999618530273,65.1500015258789,41.849998474121094,11.399999618530273,9.5,11.75
2020-11-19,239.75,47.95000076293945,30.0,93.30000305175781,25.25,63.0,41.349998474121094,11.199999809265137,9.399999618530273,11.550000190734863
2020-11-20,242.75,47.54999923706055,29.799999237060547,93.30000305175781,25.549999237060547,63.0,43.95000076293945,11.25,9.600000381469727,11.649999618530273
